,Gene,Coefficient
22849,SLFN11,-0.002236395758953763
22850,SLFN12,0.0012073419204775117
22851,SLFN12L,0.00473043166375857
22852,SLFN13,0.0006609201496982579
22853,SLFN14,0.003758908649884023
22854,SLFN5,-0.0027216538016030913
22855,SLFNL1,0.0036411772783559865
22856,SLFNL1-AS1,0.0022723710776349866
22857,SLIRP,0.0002798842076737477
22858,SLIT1,-0.00050914985604194
22859,SLIT1-AS1,-0.0008278369823477814
22860,SLIT2,-0.0014501376338724608
22861,SLIT2-IT1,-0.0034113881430935552
22862,SLIT3,0.0003187685084481893
22863,SLITRK1,0.001524281387217606
22864,SLITRK2,0.000304111160047627
22865,SLITRK3,0.0003530425419094587
22866,SLITRK4,-5.5980394469438196e-05
22867,SLITRK5,0.0014888926637333872
22868,SLITRK6,0.005975298183277898
22869,SLK,-0.00021978006223581734
22870,SLMAP,-0.0010218733618513182
22871,SLMO2-ATP5E,0.0003689636419958453
22872,SLN,-0.00018217997895562607
22873,SLPI,-0.001361086501895895
22874,SLTM,-0.00043102754396987224
22875,SLU7,-0.0007064100040034149
22876,SLURP1,0.0
22877,SLURP2,0.002823196561619283
22878,SLX1A,0.0035795392149707804
22879,SLX1A-SULT1A3,0.0018641665096177894
22880,SLX1B,0.0035637580318631447
22881,SLX1B-SULT1A4,0.003696118472588138
22882,SLX4,0.0014552349265696412
22883,SLX4IP,0.0005231956305756427
22884,SMA4,0.00022253309054160993
22885,SMA5,-0.0015554829184696115
22886,SMAD1,-0.0007699177916757684
22887,SMAD1-AS1,-0.0009343354557693947
22888,SMAD1-AS2,-0.0005420144354601154
22889,SMAD2,2.4882481898109866e-05
22890,SMAD3,0.0009371872490582047
22891,SMAD4,-0.0007825740517060191
22892,SMAD5,-0.0008872151551536058
22893,SMAD5-AS1,0.003222904625450473
22894,SMAD6,-0.0036266821157219108
22895,SMAD7,-0.0027484688112713106
22896,SMAD9,0.00017421962052764157
22897,SMAGP,0.0028073166511246614
22898,SMAP1,-0.0009733419682291668
22899,SMAP2,-0.00039042447303747345
22900,SMARCA1,0.00016915478999301867
22901,SMARCA2,-0.0003879179586129661
22902,SMARCA4,-0.0006701342858395666
22903,SMARCA5,-0.0004380884894954598
22904,SMARCA5-AS1,0.005773829535705804
22905,SMARCAD1,0.0006540682366806221
22906,SMARCAL1,0.0012479590494306097
22907,SMARCB1,0.0005684911190966104
22908,SMARCC1,0.00045255106322689267
22909,SMARCC2,-0.0001748526579710221
22910,SMARCD1,0.00036213951133913015
22911,SMARCD2,-0.003091422964901719
22912,SMARCD3,-0.001637308164924321
22913,SMARCE1,0.000995329310489384
22914,SMC1A,-0.0011639468259353155
22915,SMC1B,0.0028011078738276645
22916,SMC2,-0.0015293645171241014
22917,SMC2-AS1,-0.0018091730159952445
22918,SMC3,0.00018952094529929475
22919,SMC4,0.0015386479347925066
22920,SMC5,-0.0008347378426060305
22921,SMC5-AS1,-0.003904359611051695
22922,SMC6,0.0005520612516035043
22923,SMCHD1,0.00041390005846760844
22924,SMCO1,0.0003224638714241227
22925,SMCO2,-0.0027705566834736114
22926,SMCO3,0.0012548860104559527
22927,SMCO4,-0.0033398923213264074
22928,SMCP,-0.0006448480153479195
22929,SMCR2,0.003540274468068287
22930,SMCR5,0.007911523147547462
22931,SMCR8,3.5713513028165416e-05
22932,SMDT1,-0.0010188919360301562
22933,SMG1,0.0013610023095773074
22934,SMG1P1,0.0016878542890608828
22935,SMG1P2,-0.004585707304354797
22936,SMG1P3,-0.0020274765649357547
22937,SMG1P5,-0.00392630038446726
22938,SMG1P6,-0.0005107675358263222
22939,SMG1P7,8.015638494504238e-05
22940,SMG5,0.00027752879584413064
22941,SMG6,-0.000463203253577493
22942,SMG7,-0.001223900989536249
22943,SMG7-AS1,0.0007905797276275411
22944,SMG8,-0.0011622372278126865
22945,SMG9,0.0007199440320417302
22946,SMILR,-0.0020690950568922825
22947,SMIM1,-0.00039401966323717054
22948,SMIM10,-0.002027914509266805
22949,SMIM10L1,0.00025326812797820937
22950,SMIM10L2A,-0.0018853974281413165
22951,SMIM10L2B,-0.002722628246349534
22952,SMIM10L2B-AS1,0.008661340702182965
22953,SMIM11A,0.0007641631562166355
22954,SMIM11B,0.0007837774920464955
22955,SMIM12,0.0003311395714103798
22956,SMIM13,0.0004537352453262358
22957,SMIM14,0.0008508565907524414
22958,SMIM15,0.0014308203266153651
22959,SMIM15-AS1,0.001249848264558542
22960,SMIM17,0.00030310117215308433
22961,SMIM18,0.0015541044023423126
22962,SMIM19,0.0007841328593695579
22963,SMIM2,-0.0023525469218915974
22964,SMIM2-AS1,0.0017655202755815947
22965,SMIM2-IT1,-0.003829850946346245
22966,SMIM20,-0.0014292659036855336
22967,SMIM21,0.0021320512955203368
22968,SMIM22,-0.004195330250741724
22969,SMIM23,0.0
22970,SMIM24,0.007056648638175482
22971,SMIM25,0.0003363448178102314
22972,SMIM26,-0.0008889339014588983
22973,SMIM27,-0.0010632232698712836
22974,SMIM29,-0.0019087065981408583
22975,SMIM3,-0.00391244897479885
22976,SMIM30,-0.0002432358336202174
22977,SMIM31,0.005711780398112572
22978,SMIM32,0.0003185750822772385
22979,SMIM35,-0.003921068753950106
22980,SMIM37,-0.0010447500485439652
22981,SMIM4,0.00036137227321647873
22982,SMIM5,-0.0006650666428136148
22983,SMIM6,0.0003029239108340455
22984,SMIM7,0.00020457385134549686
22985,SMIM8,-0.000872617463850359
22986,SMIM9,-0.0005154135383947367
22987,SMKR1,-0.0018110516152378096
22988,SMLR1,-0.002731858272213565
22989,SMN1,0.002012624299084328
22990,SMN2,0.0020044024960628264
22991,SMNDC1,-0.000700342613614466
22992,SMO,0.00023796003277624096
22993,SMOC1,0.002485791129304141
22994,SMOC2,-0.002933821543735979
22995,SMOX,-0.0017083820219880327
22996,SMPD1,-0.001241554399071178
22997,SMPD2,-0.00317382184219715
22998,SMPD3,2.4787884928925187e-05
22999,SMPD4,6.818312966366019e-05
23000,SMPDL3A,3.906304826658835e-06
23001,SMPDL3B,0.002966405922052502
23002,SMPX,-0.0006953265465195475
23003,SMR3A,0.0
23004,SMR3B,-0.002587668180626056
23005,SMS,-0.0007866166134433701
23006,SMTN,-0.0019363625329953521
23007,SMTNL1,-0.005558142663216866
23008,SMTNL2,-0.006822355715934668
23009,SMU1,-0.0002916555564982119
23010,SMUG1,-0.00244576954866891
23011,SMURF1,0.001827642620605202
23012,SMURF2,0.0020389415405880533
23013,SMYD1,0.0021746634068324365
23014,SMYD2,-0.0005862153568930622
23015,SMYD3,0.0007793104255822611
23016,SMYD4,-0.0011468178598500404
23017,SMYD5,-2.7001672370038757e-06
23018,SNAI1,0.0030217818932869287
23019,SNAI2,-0.0004656811978773343
23020,SNAI3,-0.0015303719801549474
23021,SNAI3-AS1,0.0001825683879643228
23022,SNAP23,9.664465594250888e-05
23023,SNAP25,0.0004628551163248995
23024,SNAP25-AS1,-0.001965316007215742
23025,SNAP29,0.0006867945959852707
23026,SNAP47,-0.002616327710066773
23027,SNAP91,-0.0009723647571017639
23028,SNAPC1,0.0007107134665872527
23029,SNAPC2,0.00037202083724469944
23030,SNAPC3,-0.001449739951890601
23031,SNAPC4,0.002764977336446864
23032,SNAPC5,-0.0012174908413767214
23033,SNAPIN,-0.0009539936422299942
23034,SNAR-A1,0.0
23035,SNAR-A10,0.0
23036,SNAR-A11,0.0
23037,SNAR-A12,0.0
23038,SNAR-A13,0.0
23039,SNAR-A14,0.0
23040,SNAR-A2,0.0
23041,SNAR-A3,0.0
23042,SNAR-A4,0.0
23043,SNAR-A5,0.0
23044,SNAR-A6,0.0
23045,SNAR-A7,0.0
23046,SNAR-A8,0.0
23047,SNAR-A9,0.0
23048,SNAR-B1,-0.005008972179217704
23049,SNAR-B2,-0.005008972179217704
23050,SNAR-C1,0.0
23051,SNAR-C2,0.0
23052,SNAR-C3,-0.002762752208954948
23053,SNAR-C4,0.0
23054,SNAR-C5,0.0
23055,SNAR-D,0.0022727834992177544
23056,SNAR-E,-0.0024303782751480497
23057,SNAR-F,0.0034075899179933588
23058,SNAR-G1,0.0005329971027326597
23059,SNAR-G2,0.0
23060,SNAR-H,0.0012020867505116984
23061,SNAR-I,0.002019913656250561
23062,SNCA,-0.0008690650663880224
23063,SNCA-AS1,-0.0034342226455886327
23064,SNCAIP,-0.0021774479676549404
23065,SNCB,-0.00048392363368434516
23066,SNCG,-0.0014089346221701124
23067,SND1,5.094473391091863e-05
23068,SND1-IT1,0.0034302840267830936
23069,SNED1,0.001246275654629048
23070,SNF8,0.001418427150652678
23071,SNHG1,0.0006163215538238517
23072,SNHG10,0.002806812781591006
23073,SNHG11,0.0012242943822511222
23074,SNHG12,0.0009115062570552742
23075,SNHG14,-0.0005908470830505417
23076,SNHG15,-0.0007234386192240827
23077,SNHG16,-0.000577325538145677
23078,SNHG17,-0.0012627069357862562
23079,SNHG18,-0.002885753173386507
23080,SNHG19,0.003638262293194217
23081,SNHG20,-0.0002450080516818975
23082,SNHG21,0.0027548071654722433
23083,SNHG22,-0.003559569452569797
23084,SNHG25,-0.004690981429117846
23085,SNHG26,0.004496553131211662
23086,SNHG27,0.004334821016899377
23087,SNHG28,-0.00042975940253673256
23088,SNHG3,-0.0009536471606826196
23089,SNHG4,-0.0015803001676774223
23090,SNHG5,0.0012052498557718386
23091,SNHG6,7.629338216104032e-05
23092,SNHG7,-0.0016743003125492518
23093,SNHG8,-0.002270317182366785
23094,SNHG9,0.0025668884657197894
23095,SNIP1,0.0015625938733222354
23096,SNN,-0.002246257073677903
23097,SNORA1,-0.002108064075421165
23098,SNORA10,-0.0004526974478105478
23099,SNORA100,0.0007114334021644805
23100,SNORA101A,-0.0017526447469241892
23101,SNORA101B,-0.0016774789477780629
23102,SNORA103,0.001169147700709356
23103,SNORA104,0.0004626452505450036
23104,SNORA105A,-0.0009716772613945033
23105,SNORA105B,-0.0009716772613945033
23106,SNORA105C,-0.0004939753831690616
23107,SNORA107,0.0
23108,SNORA108,0.0005329971027326597
23109,SNORA109,0.0
23110,SNORA10B,-0.003019846148016018
23111,SNORA11,-0.0008745812889066458
23112,SNORA110,-0.0013674722668880683
23113,SNORA111,0.0015058288379341247
23114,SNORA112,0.0018852296120788253
23115,SNORA113,0.003039746636863416
23116,SNORA114,0.004257752978161006
23117,SNORA115,-0.0045742322447122515
23118,SNORA116,0.0015461116703154628
23119,SNORA117,0.003640301102198269
23120,SNORA118,-0.0011437124277168566
23121,SNORA119,-0.005191332941906826
23122,SNORA11B,0.007109612255611684
23123,SNORA11C,-0.007432289770175093
23124,SNORA11D,-0.0054731964581501424
23125,SNORA11E,-0.005278312220774649
23126,SNORA11F,0.0013885474034473144
23127,SNORA11G,-0.0009253710016771162
23128,SNORA12,0.001255790008860854
23129,SNORA120,-0.001456655576445511
23130,SNORA13,-0.0015267260707524945
23131,SNORA14A,0.002669986148517708
23132,SNORA14B,0.0020749400674155006
23133,SNORA15,0.0008588115117241752
23134,SNORA15B-1,-0.0004968354991305772
23135,SNORA15B-2,-0.0004968354991305772
23136,SNORA16A,-0.0011985789904784057
23137,SNORA16B,0.0014152330933301807
23138,SNORA17A,0.002277239539280658
23139,SNORA17B,-0.0050483319811420865
23140,SNORA18,-0.00033970305007864626
23141,SNORA19,0.0018161567623900068
23142,SNORA1B,0.0
23143,SNORA20,0.005619949527189423
23144,SNORA20B,0.0005329971027326597
23145,SNORA21,-0.0021144683086435287
23146,SNORA21B,-0.001159625717047629
23147,SNORA22,-0.005957833671051151
23148,SNORA22B,4.0534205475811565e-05
23149,SNORA22C,-0.0007272132860595515
23150,SNORA23,-0.00041943205646585317
23151,SNORA24,-0.003255199220776199
23152,SNORA24B,-0.0054225232465342195
23153,SNORA25,-0.0011050719419994541
23154,SNORA25B,0.0
23155,SNORA26,4.701319295049585e-05
23156,SNORA27,0.005051966983990394
23157,SNORA28,0.0008696542695964758
23158,SNORA29,-0.001018296156983246
23159,SNORA2A,-0.0036229892490276406
23160,SNORA2B,7.547864447293622e-05
23161,SNORA2C,-0.0027592156778641626
23162,SNORA30,0.0031478554734934256
23163,SNORA30B,0.0026594436414454437
23164,SNORA31,0.0014133189431518153
23165,SNORA31B,0.0010198906797453668
23166,SNORA32,-0.0027476911446562423
23167,SNORA33,0.0019931378761262803
23168,SNORA35,0.0011749313837674143
23169,SNORA35B,-0.0010402264631479941
23170,SNORA36A,0.0035456596894406435
23171,SNORA36B,-0.0028058904322829556
23172,SNORA36C,0.0016479079272316117
23173,SNORA37,-8.199514114410353e-05
23174,SNORA38,0.007528111147257435
23175,SNORA38B,0.0001144602614576676
23176,SNORA3A,0.008908693611354613
23177,SNORA3B,0.004896256877620963
23178,SNORA3C,0.0
23179,SNORA4,0.0033264978111499756
23180,SNORA40,0.0003887333994081601
23181,SNORA40B,-0.0015381875858436255
23182,SNORA40C,0.0020949423817428468
23183,SNORA41,0.0007151531208990986
23184,SNORA41B,-0.004634388104263134
23185,SNORA44,0.002516769300072187
23186,SNORA46,0.0011511868210937564
23187,SNORA47,0.00023777478162319814
23188,SNORA48,0.00016349309055546763
23189,SNORA48B,-0.0015834183823654855
23190,SNORA49,-0.0006926378275287548
23191,SNORA50A,-0.0006853867179948262
23192,SNORA50B,-0.0008425364113154294
23193,SNORA50C,0.0008738755643899762
23194,SNORA50D,0.0034344285140963447
23195,SNORA51,0.00804568228006224
23196,SNORA52,-0.0026332316995387297
23197,SNORA53,0.002902326743419902
23198,SNORA54,0.004775741317210231
23199,SNORA55,0.004105656682704743
23200,SNORA56,-0.00634628188491575
23201,SNORA57,0.0014672789459515508
23202,SNORA58,0.0016665106158525492
23203,SNORA58B,-0.007197294317072118
23204,SNORA59A,-0.002651416372213861
23205,SNORA59B,-0.0029316165047842857
23206,SNORA5A,0.0034050092288164685
23207,SNORA5B,-0.002128347293030736
23208,SNORA5C,0.000263875095444333
23209,SNORA6,0.0014154185040754304
23210,SNORA60,-0.004182375809165883
23211,SNORA61,0.0006129551758546875
23212,SNORA62,0.0002243390603849147
23213,SNORA63,0.0016713600964432052
23214,SNORA63B,0.0011789162580995416
23215,SNORA63C,0.0028628694707971826
23216,SNORA63D,-0.003420301751448566
23217,SNORA63E,-0.0027728065732989153
23218,SNORA64,-0.0021142867584350447
23219,SNORA65,-0.0006225016020192612
23220,SNORA66,0.004074660523443289
23221,SNORA67,0.0047315954322431205
23222,SNORA68,0.000601733149726414
23223,SNORA68B,0.004030144757035665
23224,SNORA69,0.006493714345626708
23225,SNORA70,0.0001986953256370503
23226,SNORA70B,-0.005601432239098858
23227,SNORA70C,-0.00043023806496817564
23228,SNORA70D,0.0027052334707974614
23229,SNORA70E,-0.0010130558101075515
23230,SNORA70F,-0.000826241796236686
23231,SNORA70G,-0.004076850278562189
23232,SNORA70H,0.0
23233,SNORA70I,-0.0025245755123345973
23234,SNORA70J,0.0
23235,SNORA71A,-0.0017460230691592736
23236,SNORA71B,0.0023841343932676264
23237,SNORA71C,0.002235388489993769
23238,SNORA71D,0.0011401214544739288
23239,SNORA71E,0.0018793826955784605
23240,SNORA72,0.0002706017687048492
23241,SNORA73B,0.0010418516466516796
23242,SNORA74A,0.004984239859415482
23243,SNORA74B,-0.0007348525390476953
23244,SNORA74C-1,-0.0006175523388202303
23245,SNORA74C-2,-0.002139259177549474
23246,SNORA74D,0.0003898427002863059
23247,SNORA75,0.0006728195617683448
23248,SNORA75B,-0.0008208203959614666
23249,SNORA77,-0.0016013150319200444
23250,SNORA77B,-0.0013134117037326815
23251,SNORA78,0.004248317778507945
23252,SNORA79,0.001008557399888953
23253,SNORA79B,-0.006051698540522476
23254,SNORA7A,-0.004788051172670017
23255,SNORA7B,-0.00589744722379803
23256,SNORA8,4.451157595922166e-05
23257,SNORA80A,0.0023566140769167715
23258,SNORA80B,0.0031672763217417657
23259,SNORA80C,0.007049748213742767
23260,SNORA80D,-0.002869365948474367
23261,SNORA80E,0.006229380632606218
23262,SNORA81,0.006190592279665032
23263,SNORA84,-7.765105554809278e-05
23264,SNORA86,-0.001629212883181854
23265,SNORA87,0.00489675564019113
23266,SNORA88,-0.0003992315637410196
23267,SNORA89,0.006885034047516584
23268,SNORA9,0.0018437008663670107
23269,SNORA90,-0.002207452405834114
23270,SNORA91,-0.0018459521301581465
23271,SNORA92,0.0052437446226528284
23272,SNORA93,-0.0037609228277500598
23273,SNORA94,0.0010752912572074924
23274,SNORA95,-0.0018493639558786951
23275,SNORA98,0.004739130170476137
23276,SNORA99,-0.0017000938941054483
23277,SNORA9B,0.0007391665330337995
23278,SNORC,-0.0005012698752324126
23279,SNORD10,-0.0019251577360607963
23280,SNORD100,0.0014418949801440163
23281,SNORD101,-0.0015439969240220147
23282,SNORD102,-0.004418962392805249
23283,SNORD103A,0.002251037628905758
23284,SNORD103B,0.002251037628905758
23285,SNORD103C,0.003622690385854682
23286,SNORD104,-0.004800863466306854
23287,SNORD105,-0.0018586173111876905
23288,SNORD105B,-0.0067058865723521235
23289,SNORD107,-0.0013457143739150264
23290,SNORD108,-0.0014088923152308947
23291,SNORD109A,-0.0007840458721936807
23292,SNORD109B,-0.00032576565517844415
23293,SNORD11,-0.004725044046382517
23294,SNORD110,0.00023467791178763143
23295,SNORD111,-0.00014162176499137708
23296,SNORD111B,0.001635022401910457
23297,SNORD113-1,-0.0007052432775976465
23298,SNORD113-2,-0.0009462934282716495
23299,SNORD113-4,0.0002698301084521144
23300,SNORD113-5,-0.0008389816851358719
23301,SNORD113-6,0.0011453658493984751
23302,SNORD113-7,0.00030340393920808
23303,SNORD113-9,-0.0008016689484056804
23304,SNORD114-1,0.001655786452311409
23305,SNORD114-10,-0.0001252055098326827
23306,SNORD114-11,0.00038484793891097556
23307,SNORD114-12,-0.0003429445438744408
23308,SNORD114-13,-0.0001392686046047991
23309,SNORD114-14,0.0006104048961014729
23310,SNORD114-15,0.0064855800390986925
23311,SNORD114-16,-1.820116578713105e-05
23312,SNORD114-17,-0.002982332561650327
23313,SNORD114-18,-0.0030337377047677675
23314,SNORD114-19,-0.00014313246192309482
23315,SNORD114-2,-0.0013233221855128135
23316,SNORD114-20,-0.00024774619875583424
23317,SNORD114-21,0.0018232088511799943
23318,SNORD114-22,0.0017279806270577018
23319,SNORD114-23,0.0016214820572574026
23320,SNORD114-24,-0.002022205446908011
23321,SNORD114-25,-0.002148814804054576
23322,SNORD114-26,-0.0010527448152537762
23323,SNORD114-27,-0.0006951772604102814
23324,SNORD114-28,0.000573602684442604
23325,SNORD114-29,-0.002113812860392412
23326,SNORD114-3,0.00029192999897622186
23327,SNORD114-30,-0.0007083788447861413
23328,SNORD114-31,0.0020808512964019753
23329,SNORD114-4,0.0009026753427042947
23330,SNORD114-5,-0.0016976102764678092
23331,SNORD114-6,-0.0004517782888291794
23332,SNORD114-7,-0.0011310997309636802
23333,SNORD114-8,0.002170840165614476
23334,SNORD114-9,-0.0003173532922436471
23335,SNORD115-1,-0.0022620690495814065
23336,SNORD115-10,0.00024414085849242976
23337,SNORD115-11,-0.0022374223530143983
23338,SNORD115-12,0.000593016885022158
23339,SNORD115-13,-0.0023163625917792243
23340,SNORD115-14,0.003246341039633933
23341,SNORD115-15,0.0
23342,SNORD115-16,-0.00018185512650730637
23343,SNORD115-17,0.0015692766659452806
23344,SNORD115-18,0.0015267142896775083
23345,SNORD115-19,0.0
23346,SNORD115-2,-0.0015813656157016203
23347,SNORD115-20,4.5105627977127746e-05
23348,SNORD115-21,0.0003663375793965108
23349,SNORD115-22,0.004051237151632609
23350,SNORD115-23,0.0009553320642419921
23351,SNORD115-24,0.006641485340975655
23352,SNORD115-25,-0.001765836374254805
23353,SNORD115-26,-0.0021666204782896468
23354,SNORD115-27,0.00039042852562891264
23355,SNORD115-28,0.000617344336696425
23356,SNORD115-29,0.0006368910550183186
23357,SNORD115-3,0.000515502072396307
23358,SNORD115-30,-0.004505243398233823
23359,SNORD115-31,-0.0008090668236861419
23360,SNORD115-32,-0.0030208905176976886
23361,SNORD115-33,-0.0004289581310178371
23362,SNORD115-34,-0.004126786563723662
23363,SNORD115-35,-0.005961255021602526
23364,SNORD115-36,0.0
23365,SNORD115-37,-0.0010186067743364266
23366,SNORD115-38,-0.0009602742303848918
23367,SNORD115-39,-0.0018213871463490044
23368,SNORD115-4,0.0018040669630465336
23369,SNORD115-40,-0.004820064810948735
23370,SNORD115-41,0.0021992291584622924
23371,SNORD115-42,-0.0003809000856323025
23372,SNORD115-43,0.0006024220304761402
23373,SNORD115-44,-0.001287045429034207
23374,SNORD115-45,-0.001986910218239815
23375,SNORD115-46,0.002387677430927917
23376,SNORD115-47,-0.0009694028311385649
23377,SNORD115-48,-0.0002762947365085001
23378,SNORD115-5,-2.251245226885063e-05
23379,SNORD115-6,0.002402629734288986
23380,SNORD115-7,0.0026143145069330853
23381,SNORD115-8,0.000844837644847255
23382,SNORD115-9,-0.001929308728162372
23383,SNORD116-1,-0.0008165696261776249
23384,SNORD116-10,-0.0030986177666847523
23385,SNORD116-11,0.0013989361540234135
23386,SNORD116-12,0.001358845689872014
23387,SNORD116-13,0.002196098667480344
23388,SNORD116-14,0.0008764245364205113
23389,SNORD116-15,0.0015922230010479745
23390,SNORD116-16,0.002164680178280808
23391,SNORD116-17,0.0046164642919589525
23392,SNORD116-18,-0.004891513364903837
23393,SNORD116-19,0.0011877344042907187
23394,SNORD116-2,-0.0027658920845319355
23395,SNORD116-20,-0.0007665495457479267
23396,SNORD116-21,0.0006245347199148816
23397,SNORD116-22,0.0035078528345371175
23398,SNORD116-23,-0.00015223985778008704
23399,SNORD116-24,0.002045614353146917
23400,SNORD116-25,0.0012141494814522182
23401,SNORD116-26,0.0005623286992689261
23402,SNORD116-27,-0.0009667175551315211
23403,SNORD116-28,0.0020051832559876944
23404,SNORD116-29,0.002183223932133771
23405,SNORD116-3,-0.00035449771527905035
23406,SNORD116-30,0.0017445547140141448
23407,SNORD116-4,0.0014046838861298237
23408,SNORD116-5,-0.002271636811277533
23409,SNORD116-6,-0.002278278055395992
23410,SNORD116-7,-0.0018775493560776303
23411,SNORD116-8,0.0006847496033888221
23412,SNORD116-9,-5.4870817801438624e-05
23413,SNORD117,8.961025320269873e-05
23414,SNORD119,0.004162604820543983
23415,SNORD11B,-0.00011506555339221704
23416,SNORD12,0.0023704729670483713
23417,SNORD121A,-0.00010378300904602164
23418,SNORD121B,-0.0014032449876077721
23419,SNORD123,-0.0005965794797823059
23420,SNORD124,0.0008362149472297172
23421,SNORD125,-0.0019975908595866415
23422,SNORD126,-0.00017552865012026458
23423,SNORD127,-0.0017657503016277316
23424,SNORD128,0.001806632094000693
23425,SNORD129,0.0020065072828741866
23426,SNORD12B,0.0020581205121529243
23427,SNORD12C,0.000523930738557076
23428,SNORD130,0.0017140536064925841
23429,SNORD131,-0.0022853585641587145
23430,SNORD132,0.0042490697379852236
23431,SNORD133,0.0010415282060886536
23432,SNORD134,0.0007498062240192129
23433,SNORD135,0.0030820618071738916
23434,SNORD136,-0.004144598370811443
23435,SNORD137,0.005595903759284058
23436,SNORD138,-0.0034386038163798966
23437,SNORD139,-0.00256716209390853
23438,SNORD13B-1,0.0
23439,SNORD13B-2,0.0
23440,SNORD13C,-0.0016748722550411657
23441,SNORD13D,0.0
23442,SNORD13E,-0.0043564803389091284
23443,SNORD13F,-0.005851502171279498
23444,SNORD13G,0.0
23445,SNORD13H,0.002034849610726703
23446,SNORD13I,0.003674873699799788
23447,SNORD13J,-0.0007086578949814975
23448,SNORD140,-0.0006042152304171823
23449,SNORD141A,-0.0018183467566725573
23450,SNORD141B,-0.0018183467566725573
23451,SNORD142,-0.002080296698169495
23452,SNORD143,0.0010678862923604493
23453,SNORD144,-0.0011816757847513898
23454,SNORD145,-0.0008525813047390778
23455,SNORD146,0.0003170846342227481
23456,SNORD147,-0.0021790940117469093
23457,SNORD148,0.0003711964761443364
23458,SNORD149,-0.002295988684306341
23459,SNORD150,-0.0016709726367494188
23460,SNORD151,0.0054795345812265256
23461,SNORD152,0.00980842179012029
23462,SNORD153,0.0066779969163542644
23463,SNORD154,-0.001905425324970779
23464,SNORD155,-0.003108568362438459
23465,SNORD156,0.0038813572890791467
23466,SNORD157,0.0026104867398617487
23467,SNORD158,-0.0029398721049660476
23468,SNORD159,0.0023008529118958812
23469,SNORD15A,-0.0014484620136104161
23470,SNORD15B,-0.0012525945679420197
23471,SNORD16,-0.0044749498171804325
23472,SNORD160,-0.0034003115909380364
23473,SNORD161,0.0007915644239782416
23474,SNORD162,0.0014924121684543764
23475,SNORD163,0.0015103085325937952
23476,SNORD164,-0.0016705915706079655
23477,SNORD165,0.0011240533184575443
23478,SNORD166,-0.0005265205653697732
23479,SNORD167,-0.00037208307936237837
23480,SNORD168,0.004802615566671851
23481,SNORD169,0.0003237428711584502
23482,SNORD17,0.00083273908774607
23483,SNORD170,-0.002558254968529992
23484,SNORD172,0.0014851945027767686
23485,SNORD173,0.003196171424424628
23486,SNORD175,0.004625400152119434
23487,SNORD18A,0.0037150786799859618
23488,SNORD18B,0.005495708598022489
23489,SNORD18C,-0.004244262385501621
23490,SNORD19,0.007597659520685469
23491,SNORD19B,-0.0015735049939193735
23492,SNORD19C,-0.003924423787238487
23493,SNORD1A,0.00400567853716647
23494,SNORD1B,-0.0003702244067421812
23495,SNORD1C,-0.0019069946154160495
23496,SNORD2,0.003294894582022515
23497,SNORD20,-0.0018612506779744256
23498,SNORD21,-0.0017512370805100055
23499,SNORD22,0.0009772643991040283
23500,SNORD23,-0.0019390731201754897
23501,SNORD24,0.005958236760676964
23502,SNORD25,0.003795113620433992
23503,SNORD26,0.008111421245086755
23504,SNORD27,0.0014316258401862528
23505,SNORD28,0.00037969160088445486
23506,SNORD28B,-0.0035684764717157087
23507,SNORD29,-5.7687831993530716e-05
23508,SNORD30,0.0006751316632916562
23509,SNORD31,-0.0025223055302942736
23510,SNORD31B,-0.0005361206876193392
23511,SNORD32A,0.009394986531834886
23512,SNORD32B,-0.0005738408094985081
23513,SNORD33,0.0006629519673726519
23514,SNORD34,0.0030605564262619553
23515,SNORD35A,0.003890117939644496
23516,SNORD35B,-0.000499151002420741
23517,SNORD36A,-0.0012957265904053037
23518,SNORD36B,0.0038348387606732576
23519,SNORD36C,0.0047140248987211355
23520,SNORD37,0.004349357509624047
23521,SNORD38A,0.00508346060652315
23522,SNORD38B,0.0013619270073905547
23523,SNORD38C,0.0010918808238784706
23524,SNORD38D,0.0
23525,SNORD3E,0.005333751291187695
23526,SNORD3F,-0.0035105640922846928
23527,SNORD3G,0.0
23528,SNORD3H,0.0
23529,SNORD3I,0.0005329971027326597
23530,SNORD3J,-0.004782072763312337
23531,SNORD3K,0.002186331860345013
23532,SNORD3P3,0.0
23533,SNORD41,0.003989204316268529
23534,SNORD42A,0.0010545476440566401
23535,SNORD42B,-0.004522170629818338
23536,SNORD43,0.0009728462285901834
23537,SNORD44,-0.0035998424069304353
23538,SNORD45A,4.385319105599855e-05
23539,SNORD45B,0.0009093333857366751
23540,SNORD45C,-0.0003295570789512139
23541,SNORD46,0.00037780976015352997
23542,SNORD47,0.00021835083137879455
23543,SNORD48,-0.005366650486903464
23544,SNORD49A,0.0013168477526335255
23545,SNORD49B,-0.0006905596923876939
23546,SNORD4A,-0.0038144457838953936
23547,SNORD4B,-0.0016888421590442087
23548,SNORD5,-3.839688591653366e-05
23549,SNORD50A,0.0049918986189021785
23550,SNORD50B,0.004648216763379651
23551,SNORD51,-0.003339061865679283
23552,SNORD52,0.0012644603630679713
23553,SNORD53,-0.0020434907982116684
23554,SNORD53B,0.00025142944601266046
23555,SNORD54,0.0030227535179781504
23556,SNORD55,0.004022550918999199
23557,SNORD56,0.0034995958825796455
23558,SNORD56B,0.005514651833113289
23559,SNORD57,0.0025677113570188466
